sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
239.4.22.238,16.208.98.219,80,53260,6,7,3833,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.165.133.8,45354,80,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
223.229.104.19,16.208.98.219,53,31825,17,1,171,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
223.159.105.19,16.208.98.219,53,65168,17,1,171,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
223.159.105.19,16.208.98.219,53,44286,17,1,171,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
253.244.175.42,16.208.98.219,443,39401,6,6,905,,2016/08/17T14:30:24.000,1.000,2016/08/17T14:30:25.000,0
16.208.98.219,253.244.175.42,39401,443,6,9,1768,,2016/08/17T14:30:24.000,1.000,2016/08/17T14:30:25.000,0
16.208.98.219,223.229.104.19,36445,53,17,1,94,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,43.65.89.243,22005,53,17,1,114,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
223.229.104.19,16.208.98.219,53,36445,17,1,139,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,102.177.101.84,26147,80,6,6,2012,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,25.205.164.56,443,39465,6,9,3409,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,223.159.105.19,32793,53,17,1,98,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
43.65.89.243,16.208.98.219,53,22005,17,1,130,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,246.149.113.19,22677,443,6,11,1738,,2016/08/17T14:30:24.000,1.000,2016/08/17T14:30:25.000,0
98.137.244.32,16.208.98.219,80,40117,6,4,272,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
223.159.105.19,16.208.98.219,53,32793,17,1,114,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
102.177.101.84,16.208.98.219,80,26147,6,5,672,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,215.234.244.131,31109,80,6,14,6220,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.155.84.185,16.208.98.219,80,4115,6,4,567,,2016/08/17T14:30:06.000,19.000,2016/08/17T14:30:25.000,0
16.208.98.219,61.169.73.243,24836,443,6,3,1300,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
61.169.73.243,16.208.98.219,443,24836,6,3,1588,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
215.234.244.131,16.208.98.219,80,31109,6,11,5355,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,190.68.43.226,24367,80,6,6,2705,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,65.250.178.11,50622,53,17,1,89,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
65.250.178.11,16.208.98.219,53,50622,17,1,110,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,248.71.24.100,4435,53,17,1,90,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.228.21,16.208.98.219,443,19870,6,11,2776,,2016/08/17T14:30:20.000,5.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.228.21,19870,443,6,14,6176,,2016/08/17T14:30:20.000,5.000,2016/08/17T14:30:25.000,0
98.137.244.32,16.208.98.219,80,49067,6,4,831,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,98.137.244.32,49067,80,6,5,338,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.191.149.246,16.208.98.219,443,46546,6,8,4767,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.149.246,46546,443,6,10,1130,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
133.191.180.115,16.208.98.219,443,45924,6,8,4767,,2016/08/17T14:30:03.000,22.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.180.115,45924,443,6,10,1130,,2016/08/17T14:30:03.000,22.000,2016/08/17T14:30:25.000,0
10.38.240.171,16.208.98.219,443,36366,6,7,1041,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.38.240.171,36366,443,6,10,2811,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
10.38.240.171,16.208.98.219,443,38072,6,7,684,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.38.240.171,38072,443,6,11,4367,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
38.123.247.103,16.208.98.219,443,10087,6,9,4977,,2016/08/17T14:30:06.000,19.000,2016/08/17T14:30:25.000,0
16.208.98.219,38.123.247.103,10087,443,6,15,1671,,2016/08/17T14:30:06.000,19.000,2016/08/17T14:30:25.000,0
16.208.98.219,41.222.61.135,37528,443,6,10,1535,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
41.222.61.135,16.208.98.219,443,37528,6,8,4525,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
41.222.61.135,16.208.98.219,443,38404,6,5,857,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,41.222.61.135,38404,443,6,13,3575,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.180.48,48137,80,6,6,995,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,51104,6,6,572,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,51104,443,6,8,1098,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,16484,6,8,4869,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,16484,443,6,12,1144,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,20347,6,6,572,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,20347,443,6,8,1092,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
41.222.61.135,16.208.98.219,443,35807,6,6,931,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,41.222.61.135,35807,443,6,12,2832,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,42170,6,26,25828,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,35585,6,6,572,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,42170,443,6,31,8686,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,35585,443,6,8,1092,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
171.52.221.52,16.208.98.219,443,10211,6,6,572,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.52.221.52,10211,443,6,8,1092,,2016/08/17T14:30:04.000,21.000,2016/08/17T14:30:25.000,0
133.191.180.48,16.208.98.219,80,48137,6,5,1348,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.49,16.208.98.219,443,55510,6,4,1857,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.49,55510,443,6,7,1899,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
16.208.98.219,25.38.247.43,43236,53,17,1,94,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.248,16.208.98.219,443,40003,6,2,132,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.248,40003,443,6,6,1108,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
19.164.2.149,16.208.98.219,443,49422,6,4,413,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.149,49422,443,6,7,1174,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
19.164.2.59,16.208.98.219,443,7279,6,6,537,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.59,7279,443,6,8,3566,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
19.164.2.49,16.208.98.219,443,38489,6,8,5367,,2016/08/17T14:30:24.000,1.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.49,38489,443,6,13,2496,,2016/08/17T14:30:24.000,1.000,2016/08/17T14:30:25.000,0
16.208.98.219,190.150.228.188,33017,443,6,10,1659,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
190.150.228.188,16.208.98.219,443,33017,6,5,2466,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
19.164.2.161,16.208.98.219,443,58006,6,4,272,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.161,58006,443,6,6,591,,2016/08/17T14:30:07.000,18.000,2016/08/17T14:30:25.000,0
133.22.17.28,16.208.98.219,443,54252,6,11,5332,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
227.199.223.71,16.208.98.219,5326,43709,17,1,287,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
25.38.247.43,16.208.98.219,53,43236,17,1,380,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
248.71.24.100,16.208.98.219,53,4435,17,1,122,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
190.68.43.226,16.208.98.219,80,24367,6,6,840,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.140.29.82,16.208.98.219,80,14248,6,53,55594,,2016/08/17T14:30:09.000,16.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.140.29.82,14248,80,6,96,19621,,2016/08/17T14:30:09.000,16.000,2016/08/17T14:30:25.000,0
16.208.98.78,156.71.46.168,443,24533,6,2,132,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.191,30811,443,6,2,132,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.145.112.124,16457,443,6,7,1054,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,87.168.188.217,45041,80,6,16,7635,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
171.145.112.124,16.208.98.219,443,16457,6,7,1065,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,187.16.226.73,39488,53,17,1,86,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.245.101.214,31180,53,17,1,93,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.191,16.208.98.219,443,30811,6,2,132,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.245.101.214,16.208.98.219,53,31180,17,1,98,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
87.168.188.217,16.208.98.219,80,45041,6,14,7856,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.22.17.28,54252,443,6,16,8316,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
171.58.185.139,16.208.98.219,443,18767,6,9,9024,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,140.73.2.98,53435,80,6,38,6411,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,179.103.72.122,443,23303,6,36,32777,,2016/08/17T14:30:12.000,13.000,2016/08/17T14:30:25.000,0
179.103.72.122,16.208.98.78,23303,443,6,31,5088,,2016/08/17T14:30:12.000,13.000,2016/08/17T14:30:25.000,0
140.73.2.98,16.208.98.219,80,53435,6,32,33720,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
187.16.226.73,16.208.98.219,53,39488,17,1,130,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
65.250.178.253,16.208.98.219,53,45929,17,1,110,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,179.103.72.122,443,63611,6,2,206,,2016/08/17T14:30:03.000,22.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.140.50.2,36122,443,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.165.221.63,18423,80,6,6,1356,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,65.250.178.38,52148,53,17,1,89,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.140.50.2,16.208.98.219,443,36122,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
65.250.178.38,16.208.98.219,53,52148,17,1,110,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,25.110.63.158,14689,80,6,6,913,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,177.230.197.118,4185,80,6,6,858,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
171.165.221.63,16.208.98.219,80,18423,6,5,934,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
19.164.2.149,16.208.98.219,443,28291,6,7,3913,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.149,16.208.98.219,443,17288,6,12,10985,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.149,28291,443,6,10,1830,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.149,17288,443,6,14,1648,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.140.89.79,16.208.98.219,80,28303,6,16,8683,,2016/08/17T14:30:03.000,22.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.140.89.79,28303,80,6,25,14785,,2016/08/17T14:30:02.000,23.000,2016/08/17T14:30:25.000,0
177.230.197.118,16.208.98.219,80,4185,6,5,698,,2016/08/17T14:30:10.000,15.000,2016/08/17T14:30:25.000,0
61.77.34.42,16.208.98.139,62071,25,6,13,1555,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.139,61.77.34.42,25,62071,6,10,2829,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
102.112.122.146,16.208.98.219,80,21080,6,3,564,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,179.103.72.122,443,19461,6,21,12824,,2016/08/17T14:30:06.000,19.000,2016/08/17T14:30:25.000,0
38.123.247.103,16.208.98.219,443,5056,6,8,7450,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,38.123.247.103,5056,443,6,6,3830,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
156.71.151.74,16.208.98.78,18269,443,6,21,6633,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.78,156.71.151.74,443,18269,6,17,5749,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
10.140.67.195,16.208.98.219,443,24824,6,6,3883,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.140.67.195,24824,443,6,9,3558,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
219.241.154.100,16.208.98.219,443,45098,6,7,4830,,2016/08/17T14:30:15.000,10.000,2016/08/17T14:30:25.000,0
61.31.42.65,16.208.98.219,80,18780,6,9,6193,,2016/08/17T14:30:22.000,3.000,2016/08/17T14:30:25.000,0
16.208.98.219,61.31.42.65,18780,80,6,6,2072,,2016/08/17T14:30:22.000,3.000,2016/08/17T14:30:25.000,0
10.140.29.82,16.208.98.219,80,31114,6,37,36290,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,86.3.219.126,39515,80,6,5,1126,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.140.29.82,31114,80,6,59,13484,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,61.201.214.98,25075,53,17,1,88,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
98.137.244.32,16.208.98.219,80,5837,6,3,206,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
86.3.219.126,16.208.98.219,80,39515,6,5,521,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,98.137.244.32,5837,80,6,7,3432,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.58.185.139,18767,443,6,11,2455,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
19.164.2.183,16.208.98.219,443,58545,6,7,3073,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.183,58545,443,6,10,3901,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,98.137.244.32,3106,80,6,6,884,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
61.201.214.98,16.208.98.219,53,25075,17,1,253,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.161,16.208.98.219,443,59980,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.161,59980,443,6,2,132,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.161,16.208.98.219,443,57455,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.161,57455,443,6,2,132,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.234.168.229,16.208.98.219,80,43474,6,5,2018,,2016/08/17T14:30:22.000,3.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.234.168.229,43474,80,6,8,2846,,2016/08/17T14:30:22.000,3.000,2016/08/17T14:30:25.000,0
25.110.63.158,16.208.98.219,80,14689,6,3,186,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.161,16.208.98.219,443,38317,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.161,38317,443,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
61.169.73.243,16.208.98.219,80,54720,6,6,3179,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.248,16.208.98.219,443,57409,6,8,4811,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,61.169.73.243,54720,80,6,7,3224,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,121.44.252.46,27508,443,6,3,198,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
156.71.151.74,16.208.98.78,40142,443,6,9,1270,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,121.179.23.25,49882,443,6,9,2374,,2016/08/17T14:30:22.000,3.000,2016/08/17T14:30:25.000,0
16.208.98.219,236.90.222.106,37693,80,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.210.206.65,12835,53,17,1,112,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,215.234.244.131,28110,443,6,18,5586,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
215.234.244.131,16.208.98.219,443,28110,6,14,9896,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
25.205.164.56,16.208.98.78,55256,443,6,49,21060,,2016/08/17T14:30:03.000,22.000,2016/08/17T14:30:25.000,0
16.208.98.219,172.119.201.137,43149,53,17,1,105,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,156.71.151.74,443,40142,6,4,272,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.14.89.206,16.208.98.219,80,7715,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
121.44.252.46,16.208.98.219,443,27508,6,3,235,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
10.14.89.206,16.208.98.219,80,44552,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.14.89.206,7715,80,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.14.89.206,44552,80,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
98.137.244.32,16.208.98.219,80,3106,6,5,657,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
19.164.2.191,16.208.98.219,443,40102,6,7,2125,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,19.164.2.191,40102,443,6,10,2994,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.149.243,45522,80,6,13,5455,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.191.149.243,16.208.98.219,80,45522,6,11,8037,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
171.212.169.95,16.208.98.219,80,14400,6,35,52990,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
133.191.149.243,16.208.98.219,80,50858,6,5,2985,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.149.243,50858,80,6,9,3093,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,87.152.109.126,443,34754,6,1,103,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.212.169.95,14400,80,6,45,4936,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
10.234.7.191,16.208.98.219,80,15064,6,241,359966,,2016/08/17T14:30:05.000,20.000,2016/08/17T14:30:25.000,0
16.208.98.219,101.191.44.182,12840,53,17,1,92,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
171.212.169.95,16.208.98.219,80,61758,6,1,461,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.212.169.95,61758,80,6,1,66,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
171.212.169.95,16.208.98.219,80,60823,6,2,923,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,76.137.79.182,35105,53,17,1,88,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,171.212.169.95,60823,80,6,2,807,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,76.137.79.182,2128,53,17,1,88,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
76.137.79.182,16.208.98.219,53,35105,17,1,289,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
76.137.79.182,16.208.98.219,53,2128,17,1,289,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.165.73.2,32002,80,6,7,1021,,2016/08/17T14:30:15.000,10.000,2016/08/17T14:30:25.000,0
65.250.178.85,16.208.98.219,53,43566,17,1,109,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
190.150.206.223,16.208.98.219,443,49273,6,15,9792,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,190.150.206.223,49273,443,6,17,4455,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
101.191.44.182,16.208.98.219,53,12840,17,1,139,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,10.25.141.175,59800,53,17,1,104,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.180.201,36431,80,6,4,2920,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.191.180.201,16.208.98.219,80,36431,6,4,1288,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.180.133,62488,80,6,6,1531,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.191.180.133,16.208.98.219,80,62488,6,5,1348,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.191.180.133,4532,80,6,6,1548,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.191.180.133,16.208.98.219,80,4532,6,4,1288,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,236.75.30.58,54481,443,6,127,10212,,2016/08/17T14:30:19.000,6.000,2016/08/17T14:30:25.000,0
10.210.206.65,16.208.98.219,53,12835,17,1,128,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.78,179.103.72.122,443,41963,6,36,35472,,2016/08/17T14:30:08.000,17.000,2016/08/17T14:30:25.000,0
10.25.141.175,16.208.98.219,53,59800,17,1,140,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,244.236.152.96,23991,53,17,1,101,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,244.29.154.96,42650,53,17,1,101,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
61.31.174.103,16.208.98.219,80,42551,6,10,5805,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,61.31.174.103,42551,80,6,13,4588,,2016/08/17T14:30:23.000,2.000,2016/08/17T14:30:25.000,0
16.208.98.219,146.195.89.153,27991,80,6,5,1750,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
146.195.89.153,16.208.98.219,80,27991,6,3,806,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
16.208.98.219,133.245.101.214,22333,53,17,1,82,,2016/08/17T14:30:25.000,0.000,2016/08/17T14:30:25.000,0
133.245.101.214,16.208.98.219,53,22333,17,1,98,,2016/08/17T14:30:26.000,0.000,2016/08/17T14:30:26.000,0
244.236.152.96,16.208.98.219,53,23991,17,1,755,,2016/08/17T14:30:26.000,0.000,2016/08/17T14:30:26.000,0
16.208.98.219,76.137.14.52,3709,53,17,1,101,,2016/08/17T14:30:26.000,0.000,2016/08/17T14:30:26.000,0
172.119.201.137,16.208.98.219,53,43149,17,1,257,,2016/08/17T14:30:26.000,0.000,2016/08/17T14:30:26.000,0
